attempt_id,run_id,candidate_id,label,kind,window,scope,status,decision,reason,returncode,net,pf,dd_pct,trades,deal_rows,deal_sha256,pb_rows,sca_rows,eth_rows,funding_rows,bfx_rows,magic_gate_pass,regression_pass,rules_json,config_file,deal_file,started_at,finished_at,elapsed_seconds,error
3d0693d8258e4f588677d56c1255c01c,gh_is_fri_eu_am_sca_20260815234317_3d0693,FRI_EU_AM_SCA,金曜 07-11時台 SCA,session,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2394.57,1.9489,15.2162,307,614,5B93B3C88151C2EE1555DE70DF899A0EEC83E8D339A9972D684A14347FB15DBC,130,484,0,0,0,True,,"{""pb"":[],""sca"":[[32,7,12]]}",ml\gold_hour\configs\gh_is_fri_eu_am_sca_20260815234317_3d0693.yaml,ml\gold_hour\deals\gh_is_fri_eu_am_sca_20260815234317_3d0693_deals.csv,2026-08-15T14:43:17+00:00,2026-08-15T14:44:20+00:00,62.976,
14467d2229944715b504b46a3dee5d1d,gh_oos_fri_eu_am_sca_20260815234420_14467d,FRI_EU_AM_SCA,金曜 07-11時台 SCA,session,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,579.46,1.4161,12.4321,318,636,1D4C5CA14C874C2268EEAF4F5A8DF2C6A452B13EA9E376A3496E8E8DE2495FAE,104,532,0,0,0,True,,"{""pb"":[],""sca"":[[32,7,12]]}",ml\gold_hour\configs\gh_oos_fri_eu_am_sca_20260815234420_14467d.yaml,ml\gold_hour\deals\gh_oos_fri_eu_am_sca_20260815234420_14467d_deals.csv,2026-08-15T14:44:20+00:00,2026-08-15T14:45:03+00:00,42.984,
027c953f73aa47cd8defe28eb5883119,gh_is_fri_eu_am_both_20260815234503_027c95,FRI_EU_AM_BOTH,金曜 07-11時台 BOTH,session,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2422.45,1.9663,15.011,306,612,C3C513758D72070087ED6F648BEEC22EAC10148B2BED7545819C9E35B8A6001B,128,484,0,0,0,True,,"{""pb"":[[32,7,12]],""sca"":[[32,7,12]]}",ml\gold_hour\configs\gh_is_fri_eu_am_both_20260815234503_027c95.yaml,ml\gold_hour\deals\gh_is_fri_eu_am_both_20260815234503_027c95_deals.csv,2026-08-15T14:45:03+00:00,2026-08-15T14:46:06+00:00,62.989,
5690c2f53cdf40949be89e37ffeed837,gh_oos_fri_eu_am_both_20260815234606_5690c2,FRI_EU_AM_BOTH,金曜 07-11時台 BOTH,session,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,598.86,1.4359,11.0996,316,632,07BF5D8159810B8DD8BD5B9179B4A1485752155C3E95704165BBAB098248EA05,100,532,0,0,0,True,,"{""pb"":[[32,7,12]],""sca"":[[32,7,12]]}",ml\gold_hour\configs\gh_oos_fri_eu_am_both_20260815234606_5690c2.yaml,ml\gold_hour\deals\gh_oos_fri_eu_am_both_20260815234606_5690c2_deals.csv,2026-08-15T14:46:06+00:00,2026-08-15T14:46:49+00:00,42.994,
5547c3ff3b5443899d964767782f4d4e,gh_is_fri_eu_pm_pb_20260815234649_5547c3,FRI_EU_PM_PB,金曜 12-15時台 PB,session,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2401.22,1.9533,15.1324,307,614,E75F25B4E802F7F284CB3C65F6093994270C85775E5EBDFBA5BAE30CB0E0817D,130,484,0,0,0,True,,"{""pb"":[[32,12,16]],""sca"":[]}",ml\gold_hour\configs\gh_is_fri_eu_pm_pb_20260815234649_5547c3.yaml,ml\gold_hour\deals\gh_is_fri_eu_pm_pb_20260815234649_5547c3_deals.csv,2026-08-15T14:46:49+00:00,2026-08-15T14:47:52+00:00,63.003,
891a08a9e46c4b19a5135b394c95758f,gh_oos_fri_eu_pm_pb_20260815234752_891a08,FRI_EU_PM_PB,金曜 12-15時台 PB,session,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,609.66,1.4475,12.0079,316,632,7E60A1949D1EFDD507B4BC9E7EF5CA234D36EAEA395D6E96DC5CFDA9C04D4EAF,100,532,0,0,0,True,,"{""pb"":[[32,12,16]],""sca"":[]}",ml\gold_hour\configs\gh_oos_fri_eu_pm_pb_20260815234752_891a08.yaml,ml\gold_hour\deals\gh_oos_fri_eu_pm_pb_20260815234752_891a08_deals.csv,2026-08-15T14:47:52+00:00,2026-08-15T14:48:35+00:00,42.984,
f54bfc8067e44d71a822850d0ee9bee7,gh_is_fri_eu_pm_sca_20260815234835_f54bfc,FRI_EU_PM_SCA,金曜 12-15時台 SCA,session,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2394.57,1.9489,15.2162,307,614,5B93B3C88151C2EE1555DE70DF899A0EEC83E8D339A9972D684A14347FB15DBC,130,484,0,0,0,True,,"{""pb"":[],""sca"":[[32,12,16]]}",ml\gold_hour\configs\gh_is_fri_eu_pm_sca_20260815234835_f54bfc.yaml,ml\gold_hour\deals\gh_is_fri_eu_pm_sca_20260815234835_f54bfc_deals.csv,2026-08-15T14:48:35+00:00,2026-08-15T14:49:38+00:00,62.967,
fffb4e94c21042008889530c239c6dcc,gh_oos_fri_eu_pm_sca_20260815234938_fffb4e,FRI_EU_PM_SCA,金曜 12-15時台 SCA,session,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,579.46,1.4161,12.4321,318,636,1D4C5CA14C874C2268EEAF4F5A8DF2C6A452B13EA9E376A3496E8E8DE2495FAE,104,532,0,0,0,True,,"{""pb"":[],""sca"":[[32,12,16]]}",ml\gold_hour\configs\gh_oos_fri_eu_pm_sca_20260815234938_fffb4e.yaml,ml\gold_hour\deals\gh_oos_fri_eu_pm_sca_20260815234938_fffb4e_deals.csv,2026-08-15T14:49:38+00:00,2026-08-15T14:50:21+00:00,42.992,
73df2e1a622f42129209485102781a14,gh_is_fri_eu_pm_both_20260815235021_73df2e,FRI_EU_PM_BOTH,金曜 12-15時台 BOTH,session,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2401.22,1.9533,15.1324,307,614,E75F25B4E802F7F284CB3C65F6093994270C85775E5EBDFBA5BAE30CB0E0817D,130,484,0,0,0,True,,"{""pb"":[[32,12,16]],""sca"":[[32,12,16]]}",ml\gold_hour\configs\gh_is_fri_eu_pm_both_20260815235021_73df2e.yaml,ml\gold_hour\deals\gh_is_fri_eu_pm_both_20260815235021_73df2e_deals.csv,2026-08-15T14:50:21+00:00,2026-08-15T14:51:24+00:00,62.969,
9fb6c6f4c1b54ba29151adc1615a990d,gh_oos_fri_eu_pm_both_20260815235124_9fb6c6,FRI_EU_PM_BOTH,金曜 12-15時台 BOTH,session,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,609.66,1.4475,12.0079,316,632,7E60A1949D1EFDD507B4BC9E7EF5CA234D36EAEA395D6E96DC5CFDA9C04D4EAF,100,532,0,0,0,True,,"{""pb"":[[32,12,16]],""sca"":[[32,12,16]]}",ml\gold_hour\configs\gh_oos_fri_eu_pm_both_20260815235124_9fb6c6.yaml,ml\gold_hour\deals\gh_oos_fri_eu_pm_both_20260815235124_9fb6c6_deals.csv,2026-08-15T14:51:24+00:00,2026-08-15T14:52:07+00:00,43.005,
89396ca4af5a4de480fa90be5a85a6c5,gh_is_fri_ny_pb_20260815235207_89396c,FRI_NY_PB,金曜 16-19時台 PB,session,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2394.57,1.9489,15.2162,307,614,5B93B3C88151C2EE1555DE70DF899A0EEC83E8D339A9972D684A14347FB15DBC,130,484,0,0,0,True,,"{""pb"":[[32,16,20]],""sca"":[]}",ml\gold_hour\configs\gh_is_fri_ny_pb_20260815235207_89396c.yaml,ml\gold_hour\deals\gh_is_fri_ny_pb_20260815235207_89396c_deals.csv,2026-08-15T14:52:07+00:00,2026-08-15T14:53:15+00:00,67.973,
9c0e35fd318b42508cc7447f2b69a917,gh_oos_fri_ny_pb_20260815235315_9c0e35,FRI_NY_PB,金曜 16-19時台 PB,session,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,578.77,1.4156,12.4321,318,636,5580B06816C2E73042A06CF4C930B669B26ED98FD408B9C818B08E53AA1A3E8E,104,532,0,0,0,True,,"{""pb"":[[32,16,20]],""sca"":[]}",ml\gold_hour\configs\gh_oos_fri_ny_pb_20260815235315_9c0e35.yaml,ml\gold_hour\deals\gh_oos_fri_ny_pb_20260815235315_9c0e35_deals.csv,2026-08-15T14:53:15+00:00,2026-08-15T14:53:58+00:00,42.997,
0fea94b313f441c3a988aefd60e00ae7,gh_is_fri_ny_sca_20260815235358_0fea94,FRI_NY_SCA,金曜 16-19時台 SCA,session,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2394.57,1.9489,15.2162,307,614,5B93B3C88151C2EE1555DE70DF899A0EEC83E8D339A9972D684A14347FB15DBC,130,484,0,0,0,True,,"{""pb"":[],""sca"":[[32,16,20]]}",ml\gold_hour\configs\gh_is_fri_ny_sca_20260815235358_0fea94.yaml,ml\gold_hour\deals\gh_is_fri_ny_sca_20260815235358_0fea94_deals.csv,2026-08-15T14:53:58+00:00,2026-08-15T14:55:01+00:00,62.978,
04e6b92f2e724e67a8666c1b06384372,gh_oos_fri_ny_sca_20260815235501_04e6b9,FRI_NY_SCA,金曜 16-19時台 SCA,session,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,579.46,1.4161,12.4321,318,636,1D4C5CA14C874C2268EEAF4F5A8DF2C6A452B13EA9E376A3496E8E8DE2495FAE,104,532,0,0,0,True,,"{""pb"":[],""sca"":[[32,16,20]]}",ml\gold_hour\configs\gh_oos_fri_ny_sca_20260815235501_04e6b9.yaml,ml\gold_hour\deals\gh_oos_fri_ny_sca_20260815235501_04e6b9_deals.csv,2026-08-15T14:55:01+00:00,2026-08-15T14:55:44+00:00,42.976,
3b39b1d86af04aca981fa264ce6213b6,gh_is_fri_ny_both_20260815235544_3b39b1,FRI_NY_BOTH,金曜 16-19時台 BOTH,session,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2394.57,1.9489,15.2162,307,614,5B93B3C88151C2EE1555DE70DF899A0EEC83E8D339A9972D684A14347FB15DBC,130,484,0,0,0,True,,"{""pb"":[[32,16,20]],""sca"":[[32,16,20]]}",ml\gold_hour\configs\gh_is_fri_ny_both_20260815235544_3b39b1.yaml,ml\gold_hour\deals\gh_is_fri_ny_both_20260815235544_3b39b1_deals.csv,2026-08-15T14:55:44+00:00,2026-08-15T14:56:47+00:00,62.973,
3edf6242c25547df968dd82d859c8850,gh_oos_fri_ny_both_20260815235647_3edf62,FRI_NY_BOTH,金曜 16-19時台 BOTH,session,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,578.77,1.4156,12.4321,318,636,5580B06816C2E73042A06CF4C930B669B26ED98FD408B9C818B08E53AA1A3E8E,104,532,0,0,0,True,,"{""pb"":[[32,16,20]],""sca"":[[32,16,20]]}",ml\gold_hour\configs\gh_oos_fri_ny_both_20260815235647_3edf62.yaml,ml\gold_hour\deals\gh_oos_fri_ny_both_20260815235647_3edf62_deals.csv,2026-08-15T14:56:47+00:00,2026-08-15T14:57:30+00:00,42.989,
4353fd7828124ba3aa1b4696beeba10a,gh_is_fri_ny_late_pb_20260815235730_4353fd,FRI_NY_LATE_PB,金曜 20-23時台 PB,session,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2246.12,1.8901,15.2162,306,612,2A0DF1B0B036811877EEE6DB6DE8396EC73F4615A9F761C49EA452819EBE63B6,128,484,0,0,0,True,,"{""pb"":[[32,20,24]],""sca"":[]}",ml\gold_hour\configs\gh_is_fri_ny_late_pb_20260815235730_4353fd.yaml,ml\gold_hour\deals\gh_is_fri_ny_late_pb_20260815235730_4353fd_deals.csv,2026-08-15T14:57:30+00:00,2026-08-15T14:58:33+00:00,63.014,
e653167c00f649228ab6a02935c17a60,gh_oos_fri_ny_late_pb_20260815235833_e65316,FRI_NY_LATE_PB,金曜 20-23時台 PB,session,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,555.33,1.3988,12.4321,317,634,DF458A9E68E8E40C9EA4C560CD5B530327D6CF41C0A4E315E1A984E11C3167FD,102,532,0,0,0,True,,"{""pb"":[[32,20,24]],""sca"":[]}",ml\gold_hour\configs\gh_oos_fri_ny_late_pb_20260815235833_e65316.yaml,ml\gold_hour\deals\gh_oos_fri_ny_late_pb_20260815235833_e65316_deals.csv,2026-08-15T14:58:33+00:00,2026-08-15T14:59:16+00:00,43.018,
a809339cd18f47ad81dc93e0b1b77be5,gh_is_fri_ny_late_sca_20260815235916_a80933,FRI_NY_LATE_SCA,金曜 20-23時台 SCA,session,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2394.57,1.9489,15.2162,307,614,5B93B3C88151C2EE1555DE70DF899A0EEC83E8D339A9972D684A14347FB15DBC,130,484,0,0,0,True,,"{""pb"":[],""sca"":[[32,20,24]]}",ml\gold_hour\configs\gh_is_fri_ny_late_sca_20260815235916_a80933.yaml,ml\gold_hour\deals\gh_is_fri_ny_late_sca_20260815235916_a80933_deals.csv,2026-08-15T14:59:16+00:00,2026-08-15T15:00:19+00:00,62.967,
e4321b9753b546e499af96d6a0a687e1,gh_oos_fri_ny_late_sca_20260816000019_e4321b,FRI_NY_LATE_SCA,金曜 20-23時台 SCA,session,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,579.46,1.4161,12.4321,318,636,1D4C5CA14C874C2268EEAF4F5A8DF2C6A452B13EA9E376A3496E8E8DE2495FAE,104,532,0,0,0,True,,"{""pb"":[],""sca"":[[32,20,24]]}",ml\gold_hour\configs\gh_oos_fri_ny_late_sca_20260816000019_e4321b.yaml,ml\gold_hour\deals\gh_oos_fri_ny_late_sca_20260816000019_e4321b_deals.csv,2026-08-15T15:00:19+00:00,2026-08-15T15:01:02+00:00,42.964,
7433e20630114987b818ef614a904f76,gh_is_fri_ny_late_both_20260816000102_7433e2,FRI_NY_LATE_BOTH,金曜 20-23時台 BOTH,session,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2246.12,1.8901,15.2162,306,612,2A0DF1B0B036811877EEE6DB6DE8396EC73F4615A9F761C49EA452819EBE63B6,128,484,0,0,0,True,,"{""pb"":[[32,20,24]],""sca"":[[32,20,24]]}",ml\gold_hour\configs\gh_is_fri_ny_late_both_20260816000102_7433e2.yaml,ml\gold_hour\deals\gh_is_fri_ny_late_both_20260816000102_7433e2_deals.csv,2026-08-15T15:01:02+00:00,2026-08-15T15:02:05+00:00,62.980,
2f1b5cb8f2dd4fbebaece36bf1a65134,gh_oos_fri_ny_late_both_20260816000205_2f1b5c,FRI_NY_LATE_BOTH,金曜 20-23時台 BOTH,session,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,555.33,1.3988,12.4321,317,634,DF458A9E68E8E40C9EA4C560CD5B530327D6CF41C0A4E315E1A984E11C3167FD,102,532,0,0,0,True,,"{""pb"":[[32,20,24]],""sca"":[[32,20,24]]}",ml\gold_hour\configs\gh_oos_fri_ny_late_both_20260816000205_2f1b5c.yaml,ml\gold_hour\deals\gh_oos_fri_ny_late_both_20260816000205_2f1b5c_deals.csv,2026-08-15T15:02:05+00:00,2026-08-15T15:02:48+00:00,42.985,
7f3336e57be14f5486206a3f2a18513a,gh_is_wed_all_pb_20260816000248_7f3336,WED_ALL_PB,水曜終日 PB,weekday_candidate,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2208.49,1.9509,11.3018,296,592,459A1F57BE87E3C692F97E35F40A66D188E9C3C5D493418EC25921C14164DC8A,108,484,0,0,0,True,,"{""pb"":[[8,0,24]],""sca"":[]}",ml\gold_hour\configs\gh_is_wed_all_pb_20260816000248_7f3336.yaml,ml\gold_hour\deals\gh_is_wed_all_pb_20260816000248_7f3336_deals.csv,2026-08-15T15:02:48+00:00,2026-08-15T15:03:51+00:00,63.023,
9489fe064e454411a85652a46d161150,gh_oos_wed_all_pb_20260816000351_9489fe,WED_ALL_PB,水曜終日 PB,weekday_candidate,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,540.72,1.4038,12.4559,312,624,56AE4E61913013B8C65A35C50EDBDE258A21A64FF250CA6AE006BDA4BCB520A7,92,532,0,0,0,True,,"{""pb"":[[8,0,24]],""sca"":[]}",ml\gold_hour\configs\gh_oos_wed_all_pb_20260816000351_9489fe.yaml,ml\gold_hour\deals\gh_oos_wed_all_pb_20260816000351_9489fe_deals.csv,2026-08-15T15:03:51+00:00,2026-08-15T15:04:34+00:00,43.042,
67a7b9ab0f8c477793909d81424011eb,gh_is_wed_all_sca_20260816000434_67a7b9,WED_ALL_SCA,水曜終日 SCA,weekday_candidate,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2264.47,2.0027,12.5621,261,522,F0E28E2699C12D7C06F238E90AA088C6B9A9835D7A8C9999D22AD4ACA4C97BC5,130,392,0,0,0,True,,"{""pb"":[],""sca"":[[8,0,24]]}",ml\gold_hour\configs\gh_is_wed_all_sca_20260816000434_67a7b9.yaml,ml\gold_hour\deals\gh_is_wed_all_sca_20260816000434_67a7b9_deals.csv,2026-08-15T15:04:34+00:00,2026-08-15T15:05:37+00:00,62.989,
e7d3b2fff06f4f07aecc48dbb4bb2f4c,gh_oos_wed_all_sca_20260816000538_e7d3b2,WED_ALL_SCA,水曜終日 SCA,weekday_candidate,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,709.49,1.6542,12.2998,259,518,0A266D8A61B59708BC057E75D5539315D62332F145822976565E1EFC34983A50,104,414,0,0,0,True,,"{""pb"":[],""sca"":[[8,0,24]]}",ml\gold_hour\configs\gh_oos_wed_all_sca_20260816000538_e7d3b2.yaml,ml\gold_hour\deals\gh_oos_wed_all_sca_20260816000538_e7d3b2_deals.csv,2026-08-15T15:05:38+00:00,2026-08-15T15:06:21+00:00,43.006,
eb90af61f4494a0fab76a1f286dc6365,gh_is_wed_all_both_20260816000621_eb90af,WED_ALL_BOTH,水曜終日 BOTH,weekday_candidate,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2078.39,2.0102,8.6837,250,500,5A27BB6A94E8FD50AC637ED1E192C87C4CA9A5F8051BF0F85E0EF93045FB0CEF,108,392,0,0,0,True,,"{""pb"":[[8,0,24]],""sca"":[[8,0,24]]}",ml\gold_hour\configs\gh_is_wed_all_both_20260816000621_eb90af.yaml,ml\gold_hour\deals\gh_is_wed_all_both_20260816000621_eb90af_deals.csv,2026-08-15T15:06:21+00:00,2026-08-15T15:07:24+00:00,62.995,
765190fd3aa947bca932312c1a609cf2,gh_oos_wed_all_both_20260816000724_765190,WED_ALL_BOTH,水曜終日 BOTH,weekday_candidate,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,670.75,1.6505,13.0644,253,506,0A214E43522122840BFE1843A1C7F54276CD6C7C3F6E8AF90100FCCED8B947FA,92,414,0,0,0,True,,"{""pb"":[[8,0,24]],""sca"":[[8,0,24]]}",ml\gold_hour\configs\gh_oos_wed_all_both_20260816000724_765190.yaml,ml\gold_hour\deals\gh_oos_wed_all_both_20260816000724_765190_deals.csv,2026-08-15T15:07:24+00:00,2026-08-15T15:08:07+00:00,43.031,
d9286639d1694e6d90faab79eaca3a8c,gh_is_mon_all_pb_20260816000807_d92866,MON_ALL_PB,月曜終日 PB,weekday_reference,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2293.57,2.0013,12.372,300,600,E9A5C1CE18BBE2BFBDD411270ECD23454D07736E3308FEF4D09DFE6816C8A970,116,484,0,0,0,True,,"{""pb"":[[2,0,24]],""sca"":[]}",ml\gold_hour\configs\gh_is_mon_all_pb_20260816000807_d92866.yaml,ml\gold_hour\deals\gh_is_mon_all_pb_20260816000807_d92866_deals.csv,2026-08-15T15:08:07+00:00,2026-08-15T15:09:10+00:00,63.068,
7b854016ef394b82a70703ae53035e92,gh_oos_mon_all_pb_20260816000910_7b8540,MON_ALL_PB,月曜終日 PB,weekday_reference,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,553.72,1.4106,13.7349,313,626,9D1D7A469DAD6C729716ED12E499673CA08F3FAC9840795EFAA8669B20C1605C,94,532,0,0,0,True,,"{""pb"":[[2,0,24]],""sca"":[]}",ml\gold_hour\configs\gh_oos_mon_all_pb_20260816000910_7b8540.yaml,ml\gold_hour\deals\gh_oos_mon_all_pb_20260816000910_7b8540_deals.csv,2026-08-15T15:09:10+00:00,2026-08-15T15:09:53+00:00,42.994,
25a7ca33325c4f80a0b4fdbb57063697,gh_is_mon_all_sca_20260816000953_25a7ca,MON_ALL_SCA,月曜終日 SCA,weekday_reference,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2151.48,2.0325,14.84,236,472,6684F998296D1117AE6D7449EA14F04EBE3BE5C3513528B64AE19811B492C28F,130,342,0,0,0,True,,"{""pb"":[],""sca"":[[2,0,24]]}",ml\gold_hour\configs\gh_is_mon_all_sca_20260816000953_25a7ca.yaml,ml\gold_hour\deals\gh_is_mon_all_sca_20260816000953_25a7ca_deals.csv,2026-08-15T15:09:53+00:00,2026-08-15T15:10:56+00:00,62.987,
572c58d567d44aba9fc548238c0d8d59,gh_oos_mon_all_sca_20260816001056_572c58,MON_ALL_SCA,月曜終日 SCA,weekday_reference,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,348.03,1.2921,13.8766,252,504,7E1CF179D39DCE6885BD7781629A331310987B83C5C03418D5740D0E1292B116,104,400,0,0,0,True,,"{""pb"":[],""sca"":[[2,0,24]]}",ml\gold_hour\configs\gh_oos_mon_all_sca_20260816001056_572c58.yaml,ml\gold_hour\deals\gh_oos_mon_all_sca_20260816001056_572c58_deals.csv,2026-08-15T15:10:56+00:00,2026-08-15T15:11:39+00:00,43.000,
44790a29d2cf4fca845c5948fc61c6f4,gh_is_mon_all_both_20260816001139_44790a,MON_ALL_BOTH,月曜終日 BOTH,weekday_reference,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2050.48,2.1079,12.4202,229,458,DD38FE6A464FD9CB1068E85F347D76B580A38D6A9CE9428F2C8B8C3A39F91BCC,116,342,0,0,0,True,,"{""pb"":[[2,0,24]],""sca"":[[2,0,24]]}",ml\gold_hour\configs\gh_is_mon_all_both_20260816001139_44790a.yaml,ml\gold_hour\deals\gh_is_mon_all_both_20260816001139_44790a_deals.csv,2026-08-15T15:11:39+00:00,2026-08-15T15:12:42+00:00,62.997,
03fd29fd69ec4357852bc915cc290fab,gh_oos_mon_all_both_20260816001242_03fd29,MON_ALL_BOTH,月曜終日 BOTH,weekday_reference,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,322.29,1.2808,13.7541,247,494,4EAF6A126CEAD65E8DB5712176B443DF7449994D7BDCA34B8DF398F7D1638E7D,94,400,0,0,0,True,,"{""pb"":[[2,0,24]],""sca"":[[2,0,24]]}",ml\gold_hour\configs\gh_oos_mon_all_both_20260816001242_03fd29.yaml,ml\gold_hour\deals\gh_oos_mon_all_both_20260816001242_03fd29_deals.csv,2026-08-15T15:12:42+00:00,2026-08-15T15:13:25+00:00,43.018,
68dd0f1dfc3b4ac6a5239bf13074aaaf,gh_is_fri_all_pb_20260816001325_68dd0f,FRI_ALL_PB,金曜終日 PB,weekday_reference,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2317.16,1.951,14.3878,302,604,764975915E515F02F384A90B85FBB6D07F3CD775ACF59E2FC87EB9EC11200149,120,484,0,0,0,True,,"{""pb"":[[32,0,24]],""sca"":[]}",ml\gold_hour\configs\gh_is_fri_all_pb_20260816001325_68dd0f.yaml,ml\gold_hour\deals\gh_is_fri_all_pb_20260816001325_68dd0f_deals.csv,2026-08-15T15:13:25+00:00,2026-08-15T15:14:28+00:00,63.005,
8b8535dcfd3744fabcb32780cf82d2e9,gh_oos_fri_all_pb_20260816001428_8b8535,FRI_ALL_PB,金曜終日 PB,weekday_reference,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,594.08,1.4572,10.8923,311,622,E306D2E1AA92619CF8E9C9DBD2DE55FC8074179CB1B253E972BDD21337E642D5,90,532,0,0,0,True,,"{""pb"":[[32,0,24]],""sca"":[]}",ml\gold_hour\configs\gh_oos_fri_all_pb_20260816001428_8b8535.yaml,ml\gold_hour\deals\gh_oos_fri_all_pb_20260816001428_8b8535_deals.csv,2026-08-15T15:14:28+00:00,2026-08-15T15:15:11+00:00,42.980,
9e8910cb77094431b1861350966df650,gh_is_fri_all_sca_20260816001511_9e8910,FRI_ALL_SCA,金曜終日 SCA,weekday_reference,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2394.57,1.9489,15.2162,307,614,5B93B3C88151C2EE1555DE70DF899A0EEC83E8D339A9972D684A14347FB15DBC,130,484,0,0,0,True,,"{""pb"":[],""sca"":[[32,0,24]]}",ml\gold_hour\configs\gh_is_fri_all_sca_20260816001511_9e8910.yaml,ml\gold_hour\deals\gh_is_fri_all_sca_20260816001511_9e8910_deals.csv,2026-08-15T15:15:11+00:00,2026-08-15T15:16:14+00:00,62.978,
1f9bc98bf732414d837f4e56869aa106,gh_oos_fri_all_sca_20260816001614_1f9bc9,FRI_ALL_SCA,金曜終日 SCA,weekday_reference,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,579.46,1.4161,12.4321,318,636,1D4C5CA14C874C2268EEAF4F5A8DF2C6A452B13EA9E376A3496E8E8DE2495FAE,104,532,0,0,0,True,,"{""pb"":[],""sca"":[[32,0,24]]}",ml\gold_hour\configs\gh_oos_fri_all_sca_20260816001614_1f9bc9.yaml,ml\gold_hour\deals\gh_oos_fri_all_sca_20260816001614_1f9bc9_deals.csv,2026-08-15T15:16:14+00:00,2026-08-15T15:16:57+00:00,42.982,
1ada3100549243afac3245d8d7fd1683,gh_is_fri_all_both_20260816001657_1ada31,FRI_ALL_BOTH,金曜終日 BOTH,weekday_reference,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2317.16,1.951,14.3878,302,604,764975915E515F02F384A90B85FBB6D07F3CD775ACF59E2FC87EB9EC11200149,120,484,0,0,0,True,,"{""pb"":[[32,0,24]],""sca"":[[32,0,24]]}",ml\gold_hour\configs\gh_is_fri_all_both_20260816001657_1ada31.yaml,ml\gold_hour\deals\gh_is_fri_all_both_20260816001657_1ada31_deals.csv,2026-08-15T15:16:57+00:00,2026-08-15T15:18:00+00:00,62.988,
5db08740c5e848bab5b818781bcde9d6,gh_oos_fri_all_both_20260816001800_5db087,FRI_ALL_BOTH,金曜終日 BOTH,weekday_reference,OOS,GOLD2,OK,MEASURED,actual EA backtest,0,594.08,1.4572,10.8923,311,622,E306D2E1AA92619CF8E9C9DBD2DE55FC8074179CB1B253E972BDD21337E642D5,90,532,0,0,0,True,,"{""pb"":[[32,0,24]],""sca"":[[32,0,24]]}",ml\gold_hour\configs\gh_oos_fri_all_both_20260816001800_5db087.yaml,ml\gold_hour\deals\gh_oos_fri_all_both_20260816001800_5db087_deals.csv,2026-08-15T15:18:00+00:00,2026-08-15T15:18:43+00:00,42.987,
87a9e148b42f43468f05334e18378fb4,gh_is_combo_19e952d458_20260816001843_87a9e1,COMBO_19E952D458,MON_TOKYO_PB + FRI_EU_PM_PB,combo,IS,GOLD2,OK,MEASURED,actual EA backtest,0,2429.34,1.986,12.3039,305,610,EF56DBFF7FED514534ED5228C911125D188928B810FCD8541C5174F45FDC2331,126,484,0,0,0,True,,"{""pb"":[[2,0,7],[32,12,16]],""sca"":[]}",ml\gold_hour\configs\gh_is_combo_19e952d458_20260816001843_87a9e1.yaml,ml\gold_hour\deals\gh_is_combo_19e952d458_20260816001843_87a9e1_deals.csv,2026-08-15T15:18:43+00:00,2026-08-15T15:19:46+00:00,63.012,
