proposal_id,family,description,parameter_json
T033,H,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=3,"{""FxRiskMask"":7,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T034,H,マスク=7 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":7,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T035,H,マスク=7 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":7,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T036,H,マスク=7 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=3,"{""FxRiskMask"":7,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T037,I,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":23,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T038,I,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":23,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T039,I,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T040,I,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T041,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.2,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.2,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T042,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.1,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.1,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T043,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.15,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.15,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T044,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.35,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T045,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.5,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T046,J,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,"{""FxRiskMask"":23,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.35,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
