attempt_id,run_id,proposal_id,family,combo,window,terminal,status,decision,gate_code,reason,returncode,net,pf,dd_pct,trades,net_ratio,pf_ratio,dd_delta,trade_ratio,baseline_net,baseline_pf,baseline_dd,baseline_trades,baseline_at,baseline_pb,baseline_sca,pb_gold,sca_gold,sca_net_ratio,pb_drift,ea_sha256,parameter_json,config_file,deal_file,started_at,finished_at,elapsed_seconds,error
97e41ab7c21748c5ae5bd7ce8afffe0e,sx_is_SX0052_20260903014643_4a96ed,SX0052,G03_hold_winners,PP0428併用,IS,BT1,OK,IS_SURVIVOR_PROFIT,PROFIT_UP_DD_OK,"IS net=430699 (+9.89%), PF=2.2817 (+5.32%), DD=3.8839% (-0.0382pt), trades=301 (+0.00%), SCA枠=231230 (+20.13%)",0,430699.0,2.2817,3.8839,301,1.098871,1.053222,-0.0382,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,231230,1.201332,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 22, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.25, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0052_20260903014643_4a96ed.yaml,sx_is_SX0052_20260903014643_4a96ed_deals.csv,2026-09-03T01:46:43+00:00,2026-09-03T01:48:56+00:00,133.937,
e9d6944e4859405791e5d9e1f1645f11,sx_is_SX0053_20260903014731_55b6b4,SX0053,G03_hold_winners,単独,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=382534 (-2.40%), PF=2.1383 (-1.30%), DD=3.9631% (+0.0410pt), trades=301 (+0.00%), SCA枠=183065 (-4.89%)",0,382534.0,2.1383,3.9631,301,0.975984,0.987029,0.041,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,183065,0.951096,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 22, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.5, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0053_20260903014731_55b6b4.yaml,sx_is_SX0053_20260903014731_55b6b4_deals.csv,2026-09-03T01:47:31+00:00,2026-09-03T01:49:25+00:00,113.796,
7c6de6172f954fb49439e85f871558b1,sx_is_SX0054_20260903014925_b692ac,SX0054,G03_hold_winners,PP0428併用,IS,PROD,OK,IS_SURVIVOR_PROFIT,PROFIT_UP_DD_OK,"IS net=418313 (+6.73%), PF=2.2448 (+3.62%), DD=3.9264% (+0.0043pt), trades=301 (+0.00%), SCA枠=218844 (+13.70%)",0,418313.0,2.2448,3.9264,301,1.067269,1.036189,0.0043,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,218844,1.136982,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 22, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.5, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0054_20260903014925_b692ac.yaml,sx_is_SX0054_20260903014925_b692ac_deals.csv,2026-09-03T01:49:25+00:00,2026-09-03T01:51:54+00:00,148.803,
72430c289b954192ba5297cefbce68d2,sx_oos_SX0052_20260903014857_cec99f,SX0052,G03_hold_winners,PP0428併用,OOS,BT1,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=430699 (+9.89%), PF=2.2817 (+5.32%), DD=3.8839% (-0.0382pt), trades=301 (+0.00%), SCA枠=231230 (+20.13%); OOS net=47600 (+14.65%), PF=1.3039 (+3.07%), DD=1.9530% (-0.0875pt), trades=328 (-0.30%), SCA枠=46129 (+15.19%)",0,47600.0,1.3039,1.953,328,1.146546,1.03067,-0.0875,0.99696,41516.0,1.2651,2.0405,329,2026-09-03T01:35:33+00:00,1471,40045,1471,46129,1.151929,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 22, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.25, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_oos_SX0052_20260903014857_cec99f.yaml,sx_oos_SX0052_20260903014857_cec99f_deals.csv,2026-09-03T01:48:57+00:00,2026-09-03T01:59:16+00:00,619.713,
145b89b9ac494949b30e83fc5c308712,sx_is_SX0055_20260903015917_f50d03,SX0055,G03_hold_winners,単独,IS,BT1,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=386074 (-1.50%), PF=2.1489 (-0.81%), DD=3.9509% (+0.0288pt), trades=301 (+0.00%), SCA枠=186605 (-3.05%)",0,386074.0,2.1489,3.9509,301,0.985016,0.991922,0.0288,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,186605,0.969487,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 22, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.75, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0055_20260903015917_f50d03.yaml,sx_is_SX0055_20260903015917_f50d03_deals.csv,2026-09-03T01:59:17+00:00,2026-09-03T02:01:21+00:00,124.31,
16dd2b580cbe4f139365fc7fea686ffc,sx_oos_SX0054_20260903015154_c249e5,SX0054,G03_hold_winners,PP0428併用,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=418313 (+6.73%), PF=2.2448 (+3.62%), DD=3.9264% (+0.0043pt), trades=301 (+0.00%), SCA枠=218844 (+13.70%); OOS net=48796 (+17.54%), PF=1.3115 (+3.67%), DD=1.8743% (-0.1662pt), trades=328 (-0.30%), SCA枠=47325 (+18.18%)",0,48796.0,1.3115,1.8743,328,1.175354,1.036677,-0.1662,0.99696,41516.0,1.2651,2.0405,329,2026-09-03T01:35:33+00:00,1471,40045,1471,47325,1.181795,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 22, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.5, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_oos_SX0054_20260903015154_c249e5.yaml,sx_oos_SX0054_20260903015154_c249e5_deals.csv,2026-09-03T01:51:54+00:00,2026-09-03T02:02:20+00:00,625.678,
dc1971949a9f4c9ab27a7b4e67746b8e,sx_is_SX0056_20260903020121_82e695,SX0056,G03_hold_winners,PP0428併用,IS,BT1,OK,IS_SURVIVOR_PROFIT,PROFIT_UP_DD_OK,"IS net=422251 (+7.73%), PF=2.2565 (+4.16%), DD=3.9125% (-0.0096pt), trades=301 (+0.00%), SCA枠=222782 (+15.74%)",0,422251.0,2.2565,3.9125,301,1.077317,1.04159,-0.0096,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,222782,1.157441,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 22, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.75, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0056_20260903020121_82e695.yaml,sx_is_SX0056_20260903020121_82e695_deals.csv,2026-09-03T02:01:21+00:00,2026-09-03T02:03:35+00:00,133.88,
03909bf6c44e4fd5b0147b0b5f667f98,sx_is_SX0057_20260903020220_fba692,SX0057,G03_hold_winners,単独,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=387734 (-1.07%), PF=2.1538 (-0.58%), DD=3.9427% (+0.0206pt), trades=301 (+0.00%), SCA枠=188265 (-2.19%)",0,387734.0,2.1538,3.9427,301,0.989251,0.994184,0.0206,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,188265,0.978112,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 22, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 1.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0057_20260903020220_fba692.yaml,sx_is_SX0057_20260903020220_fba692_deals.csv,2026-09-03T02:02:20+00:00,2026-09-03T02:04:19+00:00,118.779,
a0274be7369b4168887945f4c258485a,sx_is_SX0058_20260903020419_6548fb,SX0058,G03_hold_winners,PP0428併用,IS,PROD,OK,IS_SURVIVOR_PROFIT,PROFIT_UP_DD_OK,"IS net=420472 (+7.28%), PF=2.2512 (+3.91%), DD=3.9055% (-0.0166pt), trades=301 (+0.00%), SCA枠=221003 (+14.82%)",0,420472.0,2.2512,3.9055,301,1.072778,1.039143,-0.0166,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,221003,1.148199,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 22, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 1.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0058_20260903020419_6548fb.yaml,sx_is_SX0058_20260903020419_6548fb_deals.csv,2026-09-03T02:04:19+00:00,2026-09-03T02:06:48+00:00,148.794,
aa0beb91833b4addb2dfbb795e491220,sx_oos_SX0056_20260903020336_c7d11c,SX0056,G03_hold_winners,PP0428併用,OOS,BT1,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=422251 (+7.73%), PF=2.2565 (+4.16%), DD=3.9125% (-0.0096pt), trades=301 (+0.00%), SCA枠=222782 (+15.74%); OOS net=49246 (+18.62%), PF=1.3144 (+3.90%), DD=1.9077% (-0.1328pt), trades=329 (+0.00%), SCA枠=47775 (+19.30%)",0,49246.0,1.3144,1.9077,329,1.186193,1.038969,-0.1328,1.0,41516.0,1.2651,2.0405,329,2026-09-03T01:35:33+00:00,1471,40045,1471,47775,1.193033,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 22, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.75, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_oos_SX0056_20260903020336_c7d11c.yaml,sx_oos_SX0056_20260903020336_c7d11c_deals.csv,2026-09-03T02:03:36+00:00,2026-09-03T02:13:45+00:00,609.713,
e0b8f127f26e4c8aa643d707675cd015,sx_is_SX0059_20260903021346_6f2f7a,SX0059,G03_hold_winners,単独,IS,BT1,OK,IS_SURVIVOR_PROFIT,PROFIT_UP_DD_OK,"IS net=419020 (+6.91%), PF=2.2469 (+3.72%), DD=3.8430% (-0.0791pt), trades=301 (+0.00%), SCA枠=219551 (+14.07%)",0,419020.0,2.2469,3.843,301,1.069073,1.037158,-0.0791,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,219551,1.140655,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 23, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.25, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0059_20260903021346_6f2f7a.yaml,sx_is_SX0059_20260903021346_6f2f7a_deals.csv,2026-09-03T02:13:46+00:00,2026-09-03T02:15:50+00:00,123.994,
d1a155de1cf9445aa6a94f2496eeabfb,sx_oos_SX0058_20260903020648_e6868b,SX0058,G03_hold_winners,PP0428併用,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=420472 (+7.28%), PF=2.2512 (+3.91%), DD=3.9055% (-0.0166pt), trades=301 (+0.00%), SCA枠=221003 (+14.82%); OOS net=47833 (+15.22%), PF=1.3054 (+3.19%), DD=1.8974% (-0.1431pt), trades=329 (+0.00%), SCA枠=46362 (+15.77%)",0,47833.0,1.3054,1.8974,329,1.152158,1.031855,-0.1431,1.0,41516.0,1.2651,2.0405,329,2026-09-03T01:35:33+00:00,1471,40045,1471,46362,1.157748,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 22, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 1.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_oos_SX0058_20260903020648_e6868b.yaml,sx_oos_SX0058_20260903020648_e6868b_deals.csv,2026-09-03T02:06:48+00:00,2026-09-03T02:17:19+00:00,630.605,
ec374860726d4b9fac17faf4e52628de,sx_is_SX0060_20260903021719_c9d6f9,SX0060,G03_hold_winners,PP0428併用,IS,PROD,OK,IS_SURVIVOR_PROFIT,PROFIT_UP_DD_OK,"IS net=456379 (+16.44%), PF=2.3581 (+8.85%), DD=3.8115% (-0.1106pt), trades=301 (+0.00%), SCA枠=256910 (+33.47%)",0,456379.0,2.3581,3.8115,301,1.16439,1.088488,-0.1106,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,256910,1.33475,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 23, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.25, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0060_20260903021719_c9d6f9.yaml,sx_is_SX0060_20260903021719_c9d6f9_deals.csv,2026-09-03T02:17:19+00:00,2026-09-03T02:19:48+00:00,149.142,
0f4cd1fd2927416a892def425e15f721,sx_oos_SX0059_20260903021550_da2f90,SX0059,G03_hold_winners,単独,OOS,BT1,OK,OOS_NOISE_BAND,EFFECT_WITHIN_NOISE_BAND,"IS net=419020 (+6.91%), PF=2.2469 (+3.72%), DD=3.8430% (-0.0791pt), trades=301 (+0.00%), SCA枠=219551 (+14.07%); OOS net=41362 (-0.37%), PF=1.2616 (-0.28%), DD=1.9499% (-0.0906pt), trades=328 (-0.30%), SCA枠=39891 (-0.38%)",0,41362.0,1.2616,1.9499,328,0.996291,0.997233,-0.0906,0.99696,41516.0,1.2651,2.0405,329,2026-09-03T01:35:33+00:00,1471,40045,1471,39891,0.996154,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 23, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.25, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_oos_SX0059_20260903021550_da2f90.yaml,sx_oos_SX0059_20260903021550_da2f90_deals.csv,2026-09-03T02:15:50+00:00,2026-09-03T02:25:10+00:00,559.825,
80d6f5a9ebba4d6ab832080d5eae46dd,sx_is_SX0061_20260903022510_e0e2b1,SX0061,G03_hold_winners,単独,IS,BT1,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=383451 (-2.17%), PF=2.1411 (-1.17%), DD=3.9586% (+0.0365pt), trades=301 (+0.00%), SCA枠=183982 (-4.41%)",0,383451.0,2.1411,3.9586,301,0.978324,0.988322,0.0365,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,183982,0.95586,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 23, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.5, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0061_20260903022510_e0e2b1.yaml,sx_is_SX0061_20260903022510_e0e2b1_deals.csv,2026-09-03T02:25:10+00:00,2026-09-03T02:27:14+00:00,123.929,
02b79ef3ca1f4c37bf38b7662eb8985a,sx_is_SX0062_20260903022715_8f6546,SX0062,G03_hold_winners,PP0428併用,IS,BT1,OK,IS_SURVIVOR_PROFIT,PROFIT_UP_DD_OK,"IS net=422447 (+7.78%), PF=2.2571 (+4.19%), DD=3.9181% (-0.0040pt), trades=301 (+0.00%), SCA枠=222978 (+15.85%)",0,422447.0,2.2571,3.9181,301,1.077817,1.041867,-0.004,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,222978,1.15846,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 23, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.5, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0062_20260903022715_8f6546.yaml,sx_is_SX0062_20260903022715_8f6546_deals.csv,2026-09-03T02:27:15+00:00,2026-09-03T02:29:39+00:00,143.973,
c85aa25697cb49e19757e87a31faf9b0,sx_oos_SX0060_20260903021949_2a80ee,SX0060,G03_hold_winners,PP0428併用,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=456379 (+16.44%), PF=2.3581 (+8.85%), DD=3.8115% (-0.1106pt), trades=301 (+0.00%), SCA枠=256910 (+33.47%); OOS net=79124 (+90.59%), PF=1.5286 (+20.83%), DD=1.6045% (-0.4360pt), trades=317 (-3.65%), SCA枠=77653 (+93.91%)",0,79124.0,1.5286,1.6045,317,1.905868,1.208284,-0.436,0.963526,41516.0,1.2651,2.0405,329,2026-09-03T01:35:33+00:00,1471,40045,1471,77653,1.939143,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 23, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.25, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_oos_SX0060_20260903021949_2a80ee.yaml,sx_oos_SX0060_20260903021949_2a80ee_deals.csv,2026-09-03T02:19:49+00:00,2026-09-03T02:30:45+00:00,655.801,
28e71ba0d840453b9eb0ab7d50776570,sx_is_SX0063_20260903023045_43f7c9,SX0063,G03_hold_winners,単独,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=386767 (-1.32%), PF=2.1509 (-0.72%), DD=3.9475% (+0.0254pt), trades=301 (+0.00%), SCA枠=187298 (-2.69%)",0,386767.0,2.1509,3.9475,301,0.986784,0.992845,0.0254,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,187298,0.973088,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 23, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.75, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0063_20260903023045_43f7c9.yaml,sx_is_SX0063_20260903023045_43f7c9_deals.csv,2026-09-03T02:30:45+00:00,2026-09-03T02:32:54+00:00,129.009,
b388dfe06810423da932455ad40ef6da,sx_is_SX0064_20260903023254_7773ab,SX0064,G03_hold_winners,PP0428併用,IS,PROD,OK,IS_SURVIVOR_PROFIT,PROFIT_UP_DD_OK,"IS net=426430 (+8.80%), PF=2.2690 (+4.74%), DD=3.9040% (-0.0181pt), trades=301 (+0.00%), SCA枠=226961 (+17.92%)",0,426430.0,2.269,3.904,301,1.087979,1.04736,-0.0181,1.0,391947.0,2.1664,3.9221,301,2026-09-03T01:25:48+00:00,199469,192478,199469,226961,1.179153,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 23, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.75, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_is_SX0064_20260903023254_7773ab.yaml,sx_is_SX0064_20260903023254_7773ab_deals.csv,2026-09-03T02:32:54+00:00,2026-09-03T02:35:18+00:00,144.129,
ed863c2bc0c5431cb8a8db19b0ea5199,sx_oos_SX0062_20260903022939_e1b9ff,SX0062,G03_hold_winners,PP0428併用,OOS,BT1,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=422447 (+7.78%), PF=2.2571 (+4.19%), DD=3.9181% (-0.0040pt), trades=301 (+0.00%), SCA枠=222978 (+15.85%); OOS net=66251 (+59.58%), PF=1.4326 (+13.24%), DD=1.8188% (-0.2217pt), trades=321 (-2.43%), SCA枠=64780 (+61.77%)",0,66251.0,1.4326,1.8188,321,1.595794,1.132401,-0.2217,0.975684,41516.0,1.2651,2.0405,329,2026-09-03T01:35:33+00:00,1471,40045,1471,64780,1.61768,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 1.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": 23, ""SxitLossCloseHour"": -1, ""SxitMode"": 3, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.5, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit1\configs\sx_oos_SX0062_20260903022939_e1b9ff.yaml,sx_oos_SX0062_20260903022939_e1b9ff_deals.csv,2026-09-03T02:29:39+00:00,2026-09-03T02:40:14+00:00,635.071,
