proposal_id,family,description,parameter_json
X058,G3,SCA GBPJPY 第2セッション: RR 1.3,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 1.3, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X059,G3,SCA GBPJPY 第2セッション: RR 1.5,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 1.5, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X060,G3,SCA GBPJPY 第2セッション: RR 1.7,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 1.7, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X061,G3,SCA GBPJPY 第2セッション: RR 2.4,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.4, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X062,G3,SCA GBPJPY 第2セッション: RR 3.0,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 3.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X063,G4,SCA GBPJPY 第2セッション: レンジ幅 0.2-0.8,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 0.8, ""Sca6MinRange"": 0.2, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X064,G4,SCA GBPJPY 第2セッション: レンジ幅 0.2-1.4,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.4, ""Sca6MinRange"": 0.2, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X065,G4,SCA GBPJPY 第2セッション: レンジ幅 0.4-0.8,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 0.8, ""Sca6MinRange"": 0.4, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X066,G4,SCA GBPJPY 第2セッション: レンジ幅 0.4-1.4,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.4, ""Sca6MinRange"": 0.4, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X067,G4,SCA GBPJPY 第2セッション: レンジ幅 0.5-1.4,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.4, ""Sca6MinRange"": 0.5, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X068,G5,SCA GBPJPY 第2セッション: バッファ 0.05,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.05, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X069,G5,SCA GBPJPY 第2セッション: バッファ 0.2,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.2, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X070,G5,SCA GBPJPY 第2セッション: Boost 1.0,"{""Sca6BoostMult"": 1.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X071,G5,SCA GBPJPY 第2セッション: Boost 3.0,"{""Sca6BoostMult"": 3.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
