time,profit,magic,entry,position_id,type,volume,price,sl
1531944000,-494.00,20261002,1,1552,0,0.01,1226.93000000,1229.04000000
1531951200,-1122.00,20261001,1,1554,0,0.06,147.40800000,148.21800000
1531995300,0.00,20261002,0,1557,1,0.01,1221.58000000,1228.39000000
1531997100,0.00,20261000,0,1558,0,0.02,112.95500000,112.64500000
1532030400,553.00,20261002,1,1557,0,0.01,1216.68000000,1228.39000000
1532030557,-620.00,20261000,1,1558,1,0.02,112.64500000,112.64500000
1532101410,-271.00,20260605,1,1551,0,0.01,1.16876000,1.16876000
1532101411,-1655.00,20260622,1,1543,1,0.04,112.00300000,112.00300000
1532329200,0.00,20260605,0,1563,0,0.01,1.17415000,1.17165000
1532339859,-283.00,20260605,1,1563,1,0.01,1.17162000,1.17165000
1532347200,0.00,20261002,0,1565,1,0.01,1228.41000000,1235.02000000
1532376000,510.00,20261002,1,1565,0,0.01,1223.86000000,1235.02000000
1532426400,0.00,20260605,0,1567,1,0.01,1.16589000,1.16839000
1532428215,-280.00,20260605,1,1567,0,0.01,1.16839000,1.16839000
1532430000,0.00,20260605,0,1569,0,0.01,1.16967000,1.16717000
1532438100,0.00,20261002,0,1570,0,0.02,1226.73000000,1218.02000000
1532462400,-356.00,20261002,1,1570,1,0.02,1225.14000000,1218.02000000
1532476800,0.00,20260724,0,1572,0,0.01,8251.93000000,2062.98000000
1532514600,0.00,20261001,0,1573,0,0.01,146.50000000,146.02400000
1532532038,-476.00,20261001,1,1573,1,0.01,146.02400000,146.02400000
1532541340,-289.00,20260605,1,1569,1,0.01,1.16717000,1.16717000
1532597400,0.00,20261001,0,1576,1,0.01,145.99800000,146.50000000
1532601900,0.00,20261002,0,1577,1,0.01,1227.83000000,1235.09000000
1532635200,0.00,20260605,0,1578,1,0.01,1.16626000,1.16876000
1532635200,78.00,20261002,1,1577,0,0.01,1227.13000000,1235.09000000
1532642400,158.00,20261001,1,1576,0,0.01,145.84000000,146.50000000
1532685600,0.00,20261001,0,1581,1,0.01,145.36900000,145.80100000
1532728800,-192.00,20261001,1,1581,0,0.01,145.56100000,145.80100000
1532944800,0.00,20261001,0,1583,0,0.01,145.71300000,145.24500000
1532954427,-277.00,20260605,1,1578,0,0.01,1.16877000,1.16876000
1532959200,0.00,20260605,0,1585,0,0.01,1.16814000,1.16564000
1532988000,81.00,20261001,1,1583,1,0.01,145.79400000,145.24500000
1533029400,0.00,20261001,0,1587,0,0.01,146.20300000,145.31800000
1533074400,569.00,20261001,1,1587,1,0.01,146.77200000,145.31800000
1533116700,0.00,20261000,0,1589,0,0.01,112.10800000,111.69600000
1533116700,0.00,20261001,0,1590,0,0.01,147.01500000,146.50300000
1533150027,-412.00,20261000,1,1589,1,0.01,111.69600000,111.69600000
1533150090,-512.00,20261001,1,1590,1,0.01,146.50300000,146.50300000
1533171600,-293.00,20260605,1,1585,1,0.01,1.16591000,1.16564000
1533171600,0.00,20260605,0,1594,1,0.01,1.16591000,1.16841000
1533204000,0.00,20261001,0,1595,1,0.01,146.06700000,146.63500000
1533247200,583.00,20261001,1,1595,0,0.01,145.48400000,146.63500000
1533252154,2249.00,20260640,1,1550,0,0.01,1208.57000000,1235.65000000
1533544116,1177.00,20260605,1,1594,0,0.01,1.15541000,1.16841000
1533556800,0.00,20260640,0,1599,1,0.01,1212.56000000,1221.30000000
1533686400,-2066.00,20260724,1,1572,1,0.01,6841.22000000,2062.98000000
1533893400,0.00,20261001,0,1601,1,0.01,141.90200000,142.55000000
1533938400,716.00,20261001,1,1601,0,0.01,141.18600000,142.55000000
1534156200,0.00,20261002,0,1603,1,0.01,1205.75000000,1213.74000000
1534158000,0.00,20261001,0,1604,1,0.01,140.36100000,141.34800000
1534171182,2044.00,20260640,1,1599,0,0.01,1195.07000000,1221.30000000
1534172131,-987.00,20261001,1,1604,0,0.01,141.34800000,141.34800000
1534176000,0.00,20260640,0,1607,1,0.01,1201.42000000,1210.48000000
1534189779,1338.00,20261002,1,1603,0,0.01,1193.77000000,1213.74000000
1534238100,0.00,20261001,0,1609,0,0.01,141.75600000,140.88000000
1534240800,0.00,20261000,0,1610,0,0.01,111.05100000,110.58100000
1534284000,161.00,20261000,1,1610,1,0.01,111.21200000,110.58100000
1534284000,-387.00,20261001,1,1609,1,0.01,141.36900000,140.88000000
1534291200,0.00,20260724,0,1613,0,0.01,6102.18000000,1525.55000000
1534329000,0.00,20261001,0,1614,0,0.01,141.66400000,141.13700000
1534335300,0.00,20261002,0,1615,1,0.01,1185.71000000,1194.59000000
1534340959,-527.00,20261001,1,1614,1,0.01,141.13700000,141.13700000
1534351048,2042.00,20260640,1,1607,0,0.01,1183.29000000,1210.48000000
1534363200,916.00,20261002,1,1615,0,0.01,1177.47000000,1194.59000000
1534406400,0.00,20260610,0,1619,1,0.01,110.77200000,111.27200000
1534504500,0.00,20261000,0,1620,1,0.02,110.69800000,111.04400000
1534543200,190.00,20261000,1,1620,0,0.02,110.60300000,111.04400000
1534924800,0.00,20260605,0,1622,0,0.01,1.15765000,1.15515000
1535004032,-304.00,20260605,1,1622,1,0.01,1.15514000,1.15515000
1535011200,0.00,20260640,0,1624,1,0.01,1191.63000000,1200.09000000
1535019300,0.00,20261002,0,1625,1,0.01,1188.77000000,1196.48000000
1535045557,-709.00,20260610,1,1619,0,0.01,111.27200000,111.27200000
1535054400,66.00,20261002,1,1625,0,0.01,1188.18000000,1196.48000000
1535083200,0.00,20260610,0,1628,0,0.01,111.41100000,110.91100000
1535105700,0.00,20261001,0,1629,0,0.01,142.95000000,142.46300000
1535130280,-928.00,20260640,1,1624,0,0.01,1200.09000000,1200.09000000
1535148000,-119.00,20261001,1,1629,1,0.01,142.83100000,142.46300000
1535364000,0.00,20261001,0,1632,1,0.01,142.57400000,143.17100000
1535392865,-600.00,20261001,1,1632,0,0.01,143.17400000,143.17100000
1535452200,0.00,20261001,0,1634,0,0.01,143.45200000,143.00700000
1535493600,-351.00,20261001,1,1634,1,0.01,143.10100000,143.00700000
1535500800,567.00,20260724,1,1613,1,0.01,7048.74000000,1525.55000000
1535628600,0.00,20261001,0,1637,1,0.01,144.96200000,145.67300000
1535666400,436.00,20261001,1,1637,0,0.01,144.52600000,145.67300000
1535685027,-486.00,20260610,1,1628,1,0.01,110.91100000,110.91100000
1535711400,0.00,20261000,0,1640,1,0.02,110.70900000,111.13000000
1535711400,0.00,20261001,0,1641,1,0.06,143.98700000,144.68600000
1535752800,-602.00,20261000,1,1640,0,0.02,111.01000000,111.13000000
1535752800,906.00,20261001,1,1641,0,0.06,143.83600000,144.68600000
1535967000,0.00,20261001,0,1644,1,0.01,143.17700000,143.70500000
1535971500,0.00,20261002,0,1645,0,0.01,1202.69000000,1195.54000000
1536012030,111.00,20261001,1,1644,0,0.01,143.06600000,143.70500000
1536052500,0.00,20261000,0,1647,0,0.01,111.34200000,110.89400000
1536052500,0.00,20261001,0,1648,0,0.01,143.09000000,142.65300000
1536054975,-896.00,20261002,1,1645,1,0.01,1195.53000000,1195.54000000
1536062400,0.00,20260605,0,1650,1,0.01,1.15646000,1.15896000
1536071163,-437.00,20261001,1,1648,1,0.01,142.65300000,142.65300000
1536098400,133.00,20261000,1,1647,1,0.01,111.47500000,110.89400000
1536102097,-279.00,20260605,1,1650,0,0.01,1.15896000,1.15896000
1536141600,0.00,20261001,0,1654,1,0.06,142.98200000,143.67100000
1536163529,-4212.00,20261001,1,1654,0,0.06,143.68400000,143.67100000
1536170400,0.00,20260605,0,1656,1,0.01,1.16244000,1.16494000
1536203656,-275.00,20260605,1,1656,0,0.01,1.16495000,1.16494000
1536311700,0.00,20261001,0,1658,0,0.06,143.16600000,142.60200000
1536328349,6774.00,20261001,1,1658,1,0.06,144.29500000,142.60200000
1536537600,0.00,20260724,0,1660,0,0.01,6420.85000000,1605.21000000
1536595200,0.00,20260610,0,1661,0,0.01,111.17500000,110.67500000
1536661800,0.00,20261001,0,1662,0,0.01,145.70900000,144.60700000
1536678201,-1105.00,20261001,1,1662,1,0.01,144.60400000,144.60700000
1536832800,0.00,20260605,0,1664,0,0.01,1.16252000,1.16002000
1536940800,0.00,20260774,0,1665,0,0.01,1.30888000,1.30388000
1537182000,0.00,20261000,0,1666,1,0.01,111.85500000,112.11500000
1537197336,-260.00,20261000,1,1666,0,0.01,112.11500000,112.11500000
1537262100,0.00,20261001,0,1668,0,0.01,147.53300000,146.77400000
1537263000,0.00,20261000,0,1669,0,0.01,112.26000000,111.65700000
1537265700,0.00,20261002,0,1670,1,0.01,1196.28000000,1201.74000000
1537281735,-613.00,20261002,1,1670,0,0.01,1201.75000000,1201.74000000
1537290035,1116.00,20260610,1,1661,1,0.01,112.27500000,110.67500000
1537300800,0.00,20260610,0,1673,0,0.01,112.35500000,111.85500000
1537308000,94.00,20261000,1,1669,1,0.01,112.35400000,111.65700000
1537308000,66.00,20261001,1,1668,1,0.01,147.59900000,146.77400000
1537356640,1228.00,20260774,1,1665,1,0.01,1.31991000,1.30388000
1537357500,0.00,20261001,0,1677,0,0.06,148.40700000,147.57800000
1537366110,-5082.00,20261001,1,1677,1,0.06,147.56000000,147.57800000
1537453828,1117.00,20260605,1,1664,1,0.01,1.17303000,1.16002000
1537526700,0.00,20261001,0,1680,1,0.06,148.95900000,149.70400000
1537546182,8952.00,20261001,1,1680,0,0.06,147.46700000,149.70400000
1537747200,-238.00,20260724,1,1660,1,0.01,6645.07000000,1605.21000000
1538045100,0.00,20261001,0,1683,1,0.01,147.67600000,148.72200000
1538078519,1126.00,20260610,1,1673,1,0.01,113.45900000,111.85500000
1538085600,-784.00,20261001,1,1683,0,0.01,148.46000000,148.72200000
1538107200,0.00,20260605,0,1686,1,0.01,1.16419000,1.16669000
1538132400,0.00,20261001,0,1687,1,0.06,148.13300000,148.63500000
1538172000,48.00,20261001,1,1687,0,0.06,148.12500000,148.63500000
1538391600,0.00,20261000,0,1689,0,0.01,114.04100000,113.69000000
1538431200,-66.00,20261000,1,1689,1,0.01,113.97500000,113.69000000
1538471700,0.00,20261001,0,1691,1,0.01,148.00400000,148.71200000
1538472331,1202.00,20260605,1,1686,0,0.01,1.15368000,1.16669000
1538475300,0.00,20261000,0,1693,1,0.01,113.71600000,114.01000000
1538517600,27.00,20261000,1,1693,0,0.01,113.68900000,114.01000000
1538517600,444.00,20261001,1,1691,0,0.01,147.56000000,148.71200000
1538559900,0.00,20261001,0,1696,0,0.01,148.06200000,147.25600000
1538565300,0.00,20261000,0,1697,0,0.01,113.89900000,113.51500000
1538596800,0.00,20260622,0,1698,0,0.04,114.36600000,113.88700000
1538604000,429.00,20261000,1,1697,1,0.01,114.32800000,113.51500000
1538604000,280.00,20261001,1,1696,1,0.01,148.34200000,147.25600000
1538651700,0.00,20261001,0,1701,0,0.06,148.30900000,147.69300000
1538673125,-1891.00,20260622,1,1698,1,0.04,113.88700000,113.88700000
1538690400,-192.00,20261001,1,1701,1,0.06,148.27700000,147.69300000
1538732700,0.00,20261001,0,1704,0,0.06,148.65400000,148.06700000
1538776800,2634.00,20261001,1,1704,1,0.06,149.09300000,148.06700000
1538990100,0.00,20261001,0,1706,1,0.01,149.05600000,149.49900000
1538996400,0.00,20261002,0,1707,1,0.01,1193.80000000,1203.99000000
1538998485,886.00,20261001,1,1706,0,0.01,148.17000000,149.49900000
1538999100,0.00,20261000,0,1709,1,0.02,113.36000000,113.93500000
1539028800,808.00,20261002,1,1707,0,0.01,1186.65000000,1203.99000000
1539036000,732.00,20261000,1,1709,0,0.02,112.99400000,113.93500000
1539080100,0.00,20261000,0,1712,0,0.02,113.32000000,112.92400000
1539122400,-580.00,20261000,1,1712,1,0.02,113.03000000,112.92400000
1539165600,0.00,20261001,0,1714,0,0.01,148.99200000,148.34200000
1539171900,0.00,20261000,0,1715,0,0.01,113.18600000,112.91800000
1539190768,-268.00,20261000,1,1715,1,0.01,112.91800000,112.91800000
1539208800,-426.00,20261001,1,1714,1,0.01,148.56600000,148.34200000
1539306000,0.00,20260605,0,1718,0,0.01,1.15925000,1.15675000
1539337500,0.00,20261001,0,1719,0,0.01,148.91700000,148.21400000
1539358231,-703.00,20261001,1,1719,1,0.01,148.21400000,148.21400000
1539358468,-282.00,20260605,1,1718,1,0.01,1.15675000,1.15675000
1539367200,0.00,20260605,0,1722,0,0.01,1.15620000,1.15370000
1539596700,0.00,20261002,0,1723,0,0.01,1223.85000000,1216.70000000
1539598500,0.00,20261000,0,1724,1,0.01,111.77700000,112.22700000
1539598500,0.00,20261001,0,1725,1,0.06,146.61800000,147.10000000
1539611140,-2898.00,20261001,1,1725,0,0.06,147.10100000,147.10000000
1539633600,335.00,20261002,1,1723,1,0.01,1226.85000000,1216.70000000
1539640800,-118.00,20261000,1,1724,0,0.01,111.89500000,112.22700000
1539648030,0.00,20260724,0,1729,0,0.01,6424.40000000,1606.10000000
1539683100,0.00,20261001,0,1730,0,0.01,147.61000000,146.81700000
1539727200,351.00,20261001,1,1730,1,0.01,147.96100000,146.81700000
1539774000,0.00,20261001,0,1732,1,0.01,147.65600000,148.23900000
1539786077,-308.00,20260605,1,1722,1,0.01,1.15369000,1.15370000
1539813600,28.00,20261001,1,1732,0,0.01,147.62800000,148.23900000
1539820830,0.00,20260605,0,1735,1,0.01,1.14989000,1.15239000
1539854100,0.00,20261001,0,1736,1,0.01,147.12500000,147.78100000
1539864331,-280.00,20260605,1,1735,0,0.01,1.15239000,1.15239000
1539900000,905.00,20261001,1,1736,0,0.01,146.22000000,147.78100000
1539940500,0.00,20261001,0,1739,0,0.01,146.58500000,145.96300000
1539982800,0.00,20260605,0,1740,1,0.01,1.15107000,1.15357000
1539986400,508.00,20261001,1,1739,1,0.01,147.09300000,145.96300000
1540199619,-278.00,20260605,1,1740,0,0.01,1.15357000,1.15357000
1540199700,0.00,20261001,0,1743,0,0.01,147.38700000,146.65400000
1540206000,0.00,20261000,0,1744,0,0.01,112.76200000,112.34200000
1540220261,-733.00,20261001,1,1743,1,0.01,146.65400000,146.65400000
1540245600,36.00,20261000,1,1744,1,0.01,112.79800000,112.34200000
1540286100,0.00,20261001,0,1747,1,0.01,145.48300000,146.32100000
1540287900,0.00,20261000,0,1748,1,0.01,112.38100000,112.83400000
1540306280,-839.00,20261001,1,1747,0,0.01,146.32200000,146.32100000
1540332000,-89.00,20261000,1,1748,0,0.01,112.47000000,112.83400000
1540377000,0.00,20261001,0,1751,1,0.06,145.69000000,146.29200000
1540418400,5136.00,20261001,1,1751,0,0.06,144.83400000,146.29200000
1540454400,0.00,20260774,0,1753,1,0.01,1.28880000,1.29380000
1540459800,0.00,20261001,0,1754,0,0.06,144.70100000,144.08700000
1540466100,0.00,20261000,0,1755,0,0.02,112.33500000,111.81400000
1540490819,-3714.00,20261001,1,1754,1,0.06,144.08200000,144.08700000
1540504800,510.00,20261000,1,1755,1,0.02,112.59000000,111.81400000
1540550700,0.00,20261001,0,1758,1,0.01,143.50400000,144.17500000
1540591200,-15.00,20261001,1,1758,0,0.01,143.51900000,144.17500000
1540771200,-520.00,20260724,1,1729,1,0.01,6354.50000000,1606.10000000
1540813500,0.00,20261000,0,1761,0,0.01,112.16800000,111.76900000
1540850400,210.00,20261000,1,1761,1,0.01,112.37800000,111.76900000
1540892128,1222.00,20260774,1,1753,0,0.01,1.27779000,1.29380000
1540893600,0.00,20261000,0,1764,0,0.01,112.81500000,112.29700000
1540936800,147.00,20261000,1,1764,1,0.01,112.96200000,112.29700000
1540981800,0.00,20261001,0,1766,0,0.01,144.14600000,143.60600000
1541023200,43.00,20261001,1,1766,1,0.01,144.18900000,143.60600000
1541063700,0.00,20261001,0,1768,0,0.01,145.31400000,144.01200000
1541064600,0.00,20261002,0,1769,0,0.01,1223.86000000,1215.11000000
1541100865,1485.00,20261002,1,1769,1,0.01,1237.01000000,1215.11000000
1541109600,1317.00,20261001,1,1768,1,0.01,146.63100000,144.01200000
1541150100,0.00,20261001,0,1772,0,0.01,147.11300000,146.27300000
1541196000,-345.00,20261001,1,1772,1,0.01,146.76800000,146.27300000
1541494800,0.00,20260605,0,1774,0,0.01,1.14129000,1.13879000
1541589300,0.00,20261002,0,1775,0,0.01,1233.44000000,1222.88000000
1541620800,-560.00,20261002,1,1775,1,0.01,1228.48000000,1222.88000000
1541692800,0.00,20260774,0,1777,0,0.01,1.31005000,1.30505000
1541706641,-318.00,20260605,1,1774,1,0.01,1.13879000,1.13879000
1541707200,0.00,20260605,0,1779,1,0.01,1.13918000,1.14168000
1541710800,-90.00,20260605,1,1779,0,0.01,1.13998000,1.14168000
1541710800,0.00,20260605,0,1781,0,0.01,1.13998000,1.13748000
1541711224,-284.00,20260605,1,1781,1,0.01,1.13747000,1.13748000
1541713350,-566.00,20260774,1,1777,1,0.01,1.30504000,1.30505000
1541721630,0.00,20260650,0,1784,0,0.90,82.81300000,0.00000000
1541754900,0.00,20261001,0,1785,1,0.01,148.17800000,149.03400000
1541764800,0.00,20260774,0,1786,1,0.01,1.30064000,1.30564000
1541800800,513.00,20261001,1,1785,0,0.01,147.66500000,149.03400000
1542008966,1239.00,20260774,1,1786,0,0.01,1.28963000,1.30564000
1542015900,0.00,20261001,0,1789,1,0.06,146.88900000,147.56700000
1542016800,0.00,20261002,0,1790,1,0.01,1204.53000000,1211.34000000
1542052800,119.00,20261002,1,1790,0,0.01,1203.48000000,1211.34000000
1542060000,3084.00,20261001,1,1789,0,0.06,146.37500000,147.56700000
1542103200,0.00,20261001,0,1793,0,0.01,147.01100000,145.97800000
1542108600,0.00,20261000,0,1794,0,0.01,114.12600000,113.57400000
1542111300,0.00,20261002,0,1795,1,0.02,1197.86000000,1205.06000000
1542139200,-946.00,20261002,1,1795,0,0.02,1202.01000000,1205.06000000
1542146400,-285.00,20261000,1,1794,1,0.01,113.84100000,113.57400000
1542146400,460.00,20261001,1,1793,1,0.01,147.47100000,145.97800000
1542276000,0.00,20261001,0,1799,1,0.06,147.37200000,147.90500000
1542276900,0.00,20261002,0,1800,0,0.01,1214.68000000,1208.20000000
1542279270,6414.00,20261001,1,1799,0,0.06,146.30300000,147.90500000
1542282300,0.00,20261000,0,1802,1,0.01,113.34900000,113.66800000
1542283200,0.00,20260629,0,1803,1,0.01,1.12847000,0.00000000
1542283200,0.00,20260629,0,1804,0,0.01,1.27876000,0.00000000
1542294206,-737.00,20261002,1,1800,1,0.01,1208.18000000,1208.20000000
1542312000,0.00,20260610,0,1806,0,0.01,113.36700000,112.86700000
1542315625,-319.00,20261000,1,1802,0,0.01,113.66800000,113.66800000
1542383079,-498.00,20260610,1,1806,1,0.01,112.86700000,112.86700000
1542384000,0.00,20260610,0,1809,1,0.01,112.89100000,113.39100000
1542592800,0.00,20260605,0,1810,0,0.01,1.14146000,1.13896000
1542711600,0.00,20261000,0,1811,1,0.02,112.32600000,112.65500000
1542733349,-291.00,20260605,1,1810,1,0.01,1.13895000,1.13896000
1542735899,-662.00,20261000,1,1811,0,0.02,112.65700000,112.65500000
1542736800,0.00,20260605,0,1814,0,0.01,1.14104000,1.13854000
1542740969,-283.00,20260605,1,1814,1,0.01,1.13853000,1.13854000
1542765600,0.00,20260605,0,1816,0,0.01,1.13730000,1.13480000
1542793500,0.00,20261001,0,1817,0,0.01,144.67300000,143.98200000
1542837600,-164.00,20261001,1,1817,1,0.01,144.50900000,143.98200000
1542977704,-319.00,20260605,1,1816,1,0.01,1.13479000,1.13480000
1543223700,0.00,20261001,0,1820,0,0.01,145.24800000,144.62600000
1543249470,-741.00,20260610,1,1809,0,0.01,113.39300000,113.39100000
1543262400,0.00,20260610,0,1822,0,0.01,113.52400000,113.02400000
1543269600,310.00,20261001,1,1820,1,0.01,145.55800000,144.62600000
1543310100,0.00,20261001,0,1824,1,0.01,144.97200000,145.56000000
1543327200,0.00,20260605,0,1825,1,0.01,1.13189000,1.13439000
1543356000,71.00,20261001,1,1824,0,0.01,144.90100000,145.56000000
1543402800,-398.00,20260629,1,1804,1,0.01,1.27566000,0.00000000
1543402800,21.00,20260629,1,1803,0,0.01,1.12847000,0.00000000
1543431857,-291.00,20260605,1,1825,0,0.01,1.13447000,1.13439000
1543438800,0.00,20260605,0,1830,0,0.01,1.13755000,1.13505000
1543446000,-76.00,20260605,1,1830,1,0.01,1.13688000,1.13505000
1543446000,0.00,20260605,0,1832,1,0.01,1.13688000,1.13938000
1543484072,-279.00,20260605,1,1832,0,0.01,1.13939000,1.13938000
1543493700,0.00,20261002,0,1834,0,0.01,1226.70000000,1220.30000000
1543521600,-103.00,20261002,1,1834,1,0.01,1225.79000000,1220.30000000
1543828500,0.00,20261002,0,1836,0,0.01,1230.09000000,1221.20000000
1543867200,317.00,20261002,1,1836,1,0.01,1232.88000000,1221.20000000
1543918843,-485.00,20260610,1,1822,1,0.01,113.02300000,113.02400000
1543920300,0.00,20261002,0,1839,0,0.01,1239.10000000,1230.40000000
1543923900,0.00,20261001,0,1840,0,0.06,144.65400000,143.94500000
1543928400,0.00,20260605,0,1841,0,0.01,1.14071000,1.13821000
1543941867,-4254.00,20261001,1,1840,1,0.06,143.94500000,143.94500000
1543942264,-284.00,20260605,1,1841,1,0.01,1.13820000,1.13821000
1543946400,0.00,20260605,0,1844,1,0.01,1.13495000,1.13745000
1543953600,96.00,20261002,1,1839,1,0.01,1239.95000000,1230.40000000
1544089500,0.00,20261002,0,1846,1,0.01,1235.26000000,1240.72000000
1544112459,-277.00,20260605,1,1844,0,0.01,1.13746000,1.13745000
1544112700,-617.00,20261002,1,1846,0,0.01,1240.72000000,1240.72000000
1544126400,0.00,20260610,0,1849,1,0.01,112.53500000,113.03500000
1544442300,0.00,20261000,0,1850,0,0.02,112.75200000,112.23300000
1544457600,0.00,20260629,0,1851,1,0.01,1.14103000,0.00000000
1544457600,0.00,20260629,0,1852,0,0.01,1.26229000,0.00000000
1544459560,-566.00,20260610,1,1849,0,0.01,113.04100000,113.03500000
1544472000,0.00,20260610,0,1854,0,0.01,113.12700000,112.62700000
1544479200,900.00,20261000,1,1850,1,0.02,113.20200000,112.23300000
1544547600,0.00,20260605,0,1856,1,0.01,1.13350000,1.13600000
1544607000,0.00,20261001,0,1857,0,0.01,141.99700000,141.46700000
1544625673,-281.00,20260605,1,1856,0,0.01,1.13600000,1.13600000
1544630500,1060.00,20261001,1,1857,1,0.01,143.05700000,141.46700000
1544659230,0.00,20260605,0,1860,0,0.01,1.13698000,1.13448000
1544693400,0.00,20261001,0,1861,0,0.01,143.29700000,142.77500000
1544715867,-284.00,20260605,1,1860,1,0.01,1.13448000,1.13448000
1544720400,0.00,20260605,0,1863,1,0.01,1.13428000,1.13678000
1544732044,-284.00,20260605,1,1863,0,0.01,1.13678000,1.13678000
1544738400,0.00,20260605,0,1865,0,0.01,1.13667000,1.13417000
1544738400,518.00,20261001,1,1861,1,0.01,143.81500000,142.77500000
1544782586,-293.00,20260605,1,1865,1,0.01,1.13417000,1.13417000
1544783400,0.00,20261001,0,1868,1,0.01,143.09800000,143.84800000
1544824800,592.00,20261001,1,1868,0,0.01,142.50600000,143.84800000
1545041700,0.00,20261001,0,1870,0,0.06,142.85300000,142.24700000
1545065824,-3648.00,20261001,1,1870,1,0.06,142.24500000,142.24700000
1545073200,0.00,20260605,0,1872,1,0.01,1.13377000,1.13627000
1545091230,-151237.00,20260650,1,1784,1,0.90,80.98300000,0.00000000
1545105600,-245.00,20260605,1,1872,0,0.01,1.13596000,1.13627000
1545105600,0.00,20260605,0,1875,0,0.01,1.13596000,1.13346000
1545109503,-484.00,20260610,1,1854,1,0.01,112.62700000,112.62700000
1545131700,0.00,20261000,0,1877,1,0.01,112.38900000,112.84500000
1545138900,0.00,20261002,0,1878,0,0.02,1250.13000000,1244.92000000
1545163200,-254.00,20261002,1,1878,1,0.02,1249.00000000,1244.92000000
1545170400,-55.00,20260605,1,1875,1,0.01,1.13547000,1.13346000
1545170400,0.00,20260605,0,1881,1,0.01,1.13547000,1.13797000
1545170400,-146.00,20261000,1,1877,0,0.01,112.53500000,112.84500000
1545185260,-279.00,20260605,1,1881,0,0.01,1.13797000,1.13797000
1545299100,0.00,20261002,0,1884,0,0.01,1248.62000000,1242.63000000
1545322046,1014.00,20261002,1,1884,1,0.01,1257.63000000,1242.63000000
1545627600,538.00,20260629,1,1852,1,0.01,1.26758000,0.00000000
1545627600,270.00,20260629,1,1851,0,0.01,1.13886000,0.00000000
1545815100,0.00,20260724,0,1888,0,0.01,3802.70000000,950.68000000
1545840000,0.00,20260627,0,1889,1,0.02,140.20000000,140.99700000
1545870033,-1938.00,20260627,1,1889,0,0.02,141.00700000,140.99700000
1545876000,0.00,20260605,0,1891,1,0.01,1.13597000,1.13847000
1545884259,-282.00,20260605,1,1891,0,0.01,1.13848000,1.13847000
1545886800,0.00,20260605,0,1893,0,0.01,1.13817000,1.13567000
1545904800,0.00,20261001,0,1894,1,0.01,140.40500000,141.07600000
1545911100,0.00,20261002,0,1895,0,0.01,1273.37000000,1266.29000000
1545940800,449.00,20261002,1,1895,1,0.01,1277.36000000,1266.29000000
1545948000,301.00,20261001,1,1894,0,0.01,140.10400000,141.07600000
1545988500,0.00,20261001,0,1898,1,0.01,139.93500000,140.38800000
1545990300,0.00,20261000,0,1899,1,0.01,110.40500000,111.00300000
1546034400,3.00,20261000,1,1899,0,0.01,110.40200000,111.00300000
1546034400,-250.00,20261001,1,1898,0,0.01,140.18500000,140.38800000
1546252200,0.00,20261000,0,1902,1,0.02,110.07500000,110.46700000
1546257600,0.00,20260640,0,1903,0,0.01,1282.32000000,1274.07000000
1546419900,1521.00,20261000,1,1902,0,0.02,109.28500000,110.46700000
1546419923,1122.00,20260605,1,1893,1,0.01,1.14868000,1.13567000
1546477200,0.00,20260605,0,1906,1,0.01,1.13411000,1.13661000
1546493066,-274.00,20260605,1,1906,0,0.01,1.13662000,1.13661000
1546599600,0.00,20260605,0,1908,0,0.01,1.14089000,1.13839000
1546615828,-274.00,20260605,1,1908,1,0.01,1.13838000,1.13839000
1546624800,0.00,20260605,0,1910,0,0.01,1.14113000,1.13863000
1546858800,0.00,20261001,0,1911,1,0.01,137.69000000,138.31800000
1546875856,-629.00,20261001,1,1911,0,0.01,138.31900000,138.31800000
1546939800,0.00,20261001,0,1913,0,0.01,139.24100000,138.52400000
1546953694,-718.00,20261001,1,1913,1,0.01,138.52300000,138.52400000
1546977600,0.00,20260622,0,1915,1,0.02,108.58100000,109.29500000
1547029800,0.00,20261001,0,1916,0,0.01,138.87400000,138.15100000
1547037900,0.00,20261002,0,1917,1,0.01,1280.45000000,1286.99000000
1547051729,-712.00,20261002,1,1917,0,0.01,1287.01000000,1286.99000000
1547052089,1112.00,20260605,1,1910,1,0.01,1.15163000,1.13863000
1547055211,-723.00,20261001,1,1916,1,0.01,138.15100000,138.15100000
1547078460,-391.00,20260724,1,1888,1,0.01,3975.29000000,950.68000000
1547092800,0.00,20260628,0,1922,1,0.01,77.31200000,78.01300000
1547092800,0.00,20260774,0,1923,0,0.01,1.27864000,1.27364000
1547111700,0.00,20261001,0,1924,1,0.01,137.74400000,138.51400000
1547127276,-540.00,20260774,1,1923,1,0.01,1.27364000,1.27364000
1547157600,-461.00,20261001,1,1924,0,0.01,138.20500000,138.51400000
1547163792,-701.00,20260628,1,1922,0,0.01,78.01300000,78.01300000
1547459100,0.00,20261001,0,1928,1,0.01,138.61800000,139.56300000
1547461800,0.00,20261002,0,1929,0,0.01,1293.53000000,1286.98000000
1547485200,0.00,20260605,0,1930,0,0.01,1.14664000,1.14414000
1547488460,-946.00,20261001,1,1928,0,0.01,139.56400000,139.56300000
1547496000,-211.00,20261002,1,1929,1,0.01,1291.58000000,1286.98000000
1547550857,-281.00,20260605,1,1930,1,0.01,1.14413000,1.14414000
1547634600,0.00,20261001,0,1934,0,0.06,139.91700000,138.97600000
