time,profit,magic,entry,position_id,type,volume,price,sl
1712908800,0.00,20260640,0,384,0,0.01,2384.33000000,2351.35000000
1713153598,-5033.00,20260640,1,384,1,0.01,2351.35000000,2351.35000000
1713441600,0.00,20260622,0,386,0,0.04,154.36700000,153.77100000
1713456000,0.00,20260640,0,387,0,0.01,2385.67000000,2351.67000000
1713504598,-2376.00,20260622,1,386,1,0.04,153.77100000,153.77100000
1713787198,-5499.00,20260640,1,387,1,0.01,2351.67000000,2351.67000000
1714003200,0.00,20260622,0,390,0,0.06,155.36800000,154.97500000
1714117497,4729.00,20260622,1,390,1,0.06,156.15400000,154.97500000
1714132800,0.00,20260622,0,392,0,0.03,156.57300000,155.75600000
1714175098,4905.00,20260622,1,392,1,0.03,158.20800000,155.75600000
1715284800,0.00,20260628,0,394,0,0.01,102.87200000,102.37900000
1715673600,0.00,20260622,0,395,0,0.04,156.42100000,155.87000000
1715673600,0.00,20260640,0,396,0,0.01,2344.24000000,2322.85000000
1715772598,-2196.00,20260622,1,395,1,0.04,155.87000000,155.87000000
1715831998,6109.00,20260640,1,396,1,0.01,2387.01000000,2322.85000000
1715832000,0.00,20260640,0,399,0,0.01,2395.14000000,2372.16000000
1715889597,-3581.00,20260640,1,399,1,0.01,2372.16000000,2372.16000000
1716264000,0.00,20260627,0,401,0,0.03,198.82200000,198.00300000
1716393600,0.00,20260622,0,402,0,0.04,156.55400000,155.96800000
1717441198,-2246.00,20260622,1,402,1,0.04,155.96800000,155.96800000
1717516798,-2329.00,20260627,1,401,1,0.03,198.00300000,198.00300000
1718812798,2621.00,20260628,1,394,1,0.01,105.33700000,102.37900000
1718841600,0.00,20260628,0,406,0,0.01,105.54000000,105.04200000
1718870400,0.00,20260627,0,407,0,0.03,201.07900000,200.28200000
1718942400,0.00,20260622,0,408,0,0.05,159.11500000,158.62300000
1719407697,4958.00,20260622,1,408,1,0.05,160.10000000,158.62300000
1719417600,0.00,20260622,0,410,0,0.04,160.36300000,159.69500000
1719849598,9649.00,20260627,1,407,1,0.03,204.26800000,200.28200000
1719849600,0.00,20260627,0,412,0,0.03,204.37700000,203.49400000
1719857697,5385.00,20260622,1,410,1,0.04,161.69900000,159.69500000
1719907200,0.00,20260622,0,414,0,0.03,161.68800000,160.88500000
1720007998,2532.00,20260628,1,406,1,0.01,108.02800000,105.04200000
1720008000,0.00,20260628,0,416,0,0.01,108.04800000,107.55900000
1720026897,-2403.00,20260622,1,414,1,0.03,160.88500000,160.88500000
1720641600,0.00,20260622,0,418,0,0.04,161.70200000,161.14700000
1720684798,10706.00,20260627,1,412,1,0.03,207.90900000,203.49400000
1720712698,-2195.00,20260622,1,418,1,0.04,161.14700000,161.14700000
1720727998,-449.00,20260628,1,416,1,0.01,107.55900000,107.55900000
1724169600,0.00,20260622,0,422,1,0.01,146.16100000,147.76700000
1724227200,0.00,20260640,0,423,0,0.01,2516.32000000,2491.06000000
1724356798,-4082.00,20260640,1,423,1,0.01,2491.06000000,2491.06000000
1724644800,0.00,20260640,0,425,0,0.01,2513.76000000,2491.05000000
1725263998,-4215.00,20260640,1,425,1,0.01,2491.05000000,2491.05000000
1725550197,2676.00,20260622,1,422,0,0.01,142.94800000,147.76700000
1725912000,0.00,20260622,0,428,1,0.01,142.87200000,144.57700000
1726056000,0.00,20260640,0,429,0,0.01,2524.42000000,2506.72000000
1726070398,-2523.00,20260640,1,429,1,0.01,2506.72000000,2506.72000000
1726128000,0.00,20260640,0,431,0,0.01,2517.31000000,2498.48000000
1726171198,5373.00,20260640,1,431,1,0.01,2554.98000000,2498.48000000
1726473600,0.00,20260640,0,433,0,0.01,2585.99000000,2564.03000000
1726603198,-3237.00,20260640,1,433,1,0.01,2564.03000000,2564.03000000
1726632000,0.00,20260640,0,435,0,0.01,2573.26000000,2552.96000000
1726732797,-3287.00,20260640,1,435,1,0.01,2552.96000000,2552.96000000
1727121600,0.00,20260640,0,437,0,0.01,2628.37000000,2601.22000000
1727172898,-2153.00,20260622,1,428,0,0.01,144.57700000,144.57700000
1727366398,7210.00,20260640,1,437,1,0.01,2682.66000000,2601.22000000
1727668800,0.00,20260640,0,440,0,0.01,2661.81000000,2636.50000000
1727711998,-3662.00,20260640,1,440,1,0.01,2636.50000000,2636.50000000
1727798400,0.00,20260640,0,442,0,0.01,2651.70000000,2625.23000000
1728417598,-4733.00,20260640,1,442,1,0.01,2625.23000000,2625.23000000
1729094400,0.00,20260640,0,444,0,0.01,2681.95000000,2659.18000000
1729497598,5943.00,20260640,1,444,1,0.01,2727.49000000,2659.18000000
1729771200,0.00,20260640,0,446,0,0.01,2737.05000000,2713.74000000
1729828800,0.00,20260622,0,447,0,0.02,152.01800000,150.99800000
1729872000,0.00,20260628,0,448,0,0.01,100.97000000,100.22900000
1730275198,-729.00,20260628,1,448,1,0.01,100.22900000,100.22900000
1730275198,6604.00,20260640,1,446,1,0.01,2783.67000000,2713.74000000
1730275200,0.00,20260640,0,451,0,0.01,2783.35000000,2760.39000000
1730390398,-3915.00,20260640,1,451,1,0.01,2760.39000000,2760.39000000
1730869198,4121.00,20260622,1,447,1,0.02,154.05800000,150.99800000
1731297600,0.00,20260622,0,454,0,0.02,153.23500000,152.07200000
1731531598,4660.00,20260622,1,454,1,0.02,155.56100000,152.07200000
1735214400,0.00,20260622,0,456,0,0.04,157.44000000,156.84400000
1735578898,-2342.00,20260622,1,456,1,0.04,156.84400000,156.84400000
1738900800,0.00,20260640,0,458,0,0.01,2866.44000000,2837.74000000
1739246398,8718.00,20260640,1,458,1,0.01,2923.84000000,2837.74000000
1739246400,0.00,20260640,0,460,0,0.01,2934.20000000,2902.90000000
1739275198,-4907.00,20260640,1,460,1,0.01,2902.90000000,2902.90000000
1739390400,0.00,20260640,0,462,0,0.01,2902.99000000,2863.04000000
1739894400,0.00,20260622,0,463,1,0.03,151.68500000,152.50600000
1740041998,4568.00,20260622,1,463,0,0.03,150.04400000,152.50600000
1740729598,-8442.00,20260640,1,462,1,0.01,2863.04000000,2863.04000000
1741665600,0.00,20260622,0,466,1,0.02,146.79400000,148.02100000
1741706097,-2454.00,20260622,1,466,0,0.02,148.02100000,148.02100000
1741723200,0.00,20260622,0,468,1,0.02,147.17600000,148.49700000
1741770897,-2701.00,20260622,1,468,0,0.02,148.49700000,148.49700000
1741838400,0.00,20260640,0,470,0,0.01,2938.10000000,2913.20000000
1741852800,0.00,20260622,0,471,1,0.02,147.71300000,148.99800000
1741924797,7248.00,20260640,1,470,1,0.01,2987.89000000,2913.20000000
1741944598,-2629.00,20260622,1,471,0,0.02,148.99800000,148.99800000
1742961600,0.00,20260640,0,474,0,0.01,3025.02000000,3000.76000000
1743134398,6699.00,20260640,1,474,1,0.01,3073.54000000,3000.76000000
1743134400,0.00,20260640,0,476,0,0.01,3074.22000000,3048.59000000
1743422398,7504.00,20260640,1,476,1,0.01,3125.47000000,3048.59000000
1745006400,0.00,20260622,0,478,1,0.02,142.19300000,143.15600000
1745302497,3732.00,20260622,1,478,0,0.02,140.26800000,143.15600000
1748289600,0.00,20260640,0,480,0,0.01,3342.30000000,3297.11000000
1748347198,-6458.00,20260640,1,480,1,0.01,3297.11000000,3297.11000000
1752595200,0.00,20260628,0,482,0,0.01,97.20100000,96.64400000
1752695998,-553.00,20260628,1,482,1,0.01,96.64400000,96.64400000
1757664000,0.00,20260640,0,484,0,0.01,3655.18000000,3621.99000000
1758542398,8303.00,20260640,1,484,1,0.01,3721.57000000,3621.99000000
1758542400,0.00,20260640,0,486,0,0.01,3720.54000000,3681.89000000
1759132798,9958.00,20260640,1,486,1,0.01,3797.85000000,3681.89000000
1759132800,0.00,20260640,0,488,0,0.01,3805.29000000,3757.55000000
1759723198,12505.00,20260640,1,488,1,0.01,3900.78000000,3757.55000000
1759723200,0.00,20260640,0,490,0,0.01,3900.67000000,3853.07000000
1759895998,13089.00,20260640,1,490,1,0.01,3995.87000000,3853.07000000
1760328000,0.00,20260640,0,492,0,0.01,4044.11000000,3959.98000000
1760529598,23324.00,20260640,1,492,1,0.01,4212.36000000,3959.98000000
1760976000,0.00,20260640,0,494,0,0.01,4324.12000000,4200.08000000
1761076798,-17507.00,20260640,1,494,1,0.01,4200.08000000,4200.08000000
1762171200,0.00,20260622,0,496,0,0.03,154.17600000,153.33200000
1762249498,-2526.00,20260622,1,496,1,0.03,153.33200000,153.33200000
1762833600,0.00,20260622,0,498,0,0.03,154.33400000,153.56900000
1763552698,4642.00,20260622,1,498,1,0.03,155.86500000,153.56900000
1763568000,0.00,20260622,0,500,0,0.04,156.29300000,155.57900000
1763629198,5733.00,20260622,1,500,1,0.04,157.72000000,155.57900000
1763956800,0.00,20260622,0,502,0,0.02,156.73000000,155.71400000
1764131398,-2024.00,20260622,1,502,1,0.02,155.71400000,155.71400000
1764648000,0.00,20260628,0,504,0,0.01,101.88400000,101.35600000
1765944000,0.00,20260640,0,505,0,0.01,4326.97000000,4272.82000000
1766404798,2721.00,20260628,1,504,1,0.01,104.52500000,101.35600000
1766433598,16164.00,20260640,1,505,1,0.01,4435.28000000,4272.82000000
1766433600,0.00,20260640,0,508,0,0.01,4439.16000000,4383.26000000
1767038398,-9673.00,20260640,1,508,1,0.01,4383.26000000,4383.26000000
1767729600,0.00,20260628,0,510,0,0.01,105.55800000,104.93100000
1767873597,-611.00,20260628,1,510,1,0.01,104.93100000,104.93100000
1767945600,0.00,20260627,0,512,0,0.04,211.37800000,210.55700000
1767988800,0.00,20260628,0,513,0,0.01,105.62000000,105.06800000
1768190400,0.00,20260640,0,514,0,0.01,4570.36000000,4504.47000000
1768895998,19399.00,20260640,1,514,1,0.01,4702.13000000,4504.47000000
1768896000,0.00,20260640,0,516,0,0.01,4714.69000000,4650.33000000
1768967998,19896.00,20260640,1,516,1,0.01,4843.41000000,4650.33000000
1769126398,2814.00,20260628,1,513,1,0.01,108.38200000,105.06800000
1769126400,0.00,20260628,0,519,0,0.01,108.42800000,107.73600000
1769169597,13302.00,20260627,1,512,1,0.04,214.66100000,210.55700000
1769169598,-692.00,20260628,1,519,1,0.01,107.73600000,107.73600000
1771617600,0.00,20260640,0,522,0,0.01,5073.29000000,4990.32000000
1771905597,25550.00,20260640,1,522,1,0.01,5239.23000000,4990.32000000
1771992000,0.00,20260640,0,524,0,0.01,5177.11000000,5072.55000000
1772179200,0.00,20260628,0,525,0,0.01,111.06100000,110.22400000
1772423997,-833.00,20260628,1,525,1,0.01,110.22400000,110.22400000
1772423998,31857.00,20260640,1,524,1,0.01,5386.24000000,5072.55000000
1772424000,0.00,20260640,0,528,0,0.01,5325.35000000,5228.99000000
1772539198,-15139.00,20260640,1,528,1,0.01,5228.99000000,5228.99000000
1773676800,0.00,20260628,0,530,0,0.01,112.41800000,111.60900000
1773935997,-789.00,20260628,1,530,1,0.01,111.60900000,111.60900000
1774915200,0.00,20260622,0,532,0,0.04,159.77500000,159.03800000
1774980898,-2948.00,20260622,1,532,1,0.04,159.03800000,159.03800000
1776859200,0.00,20260628,0,534,0,0.01,114.19300000,113.72700000
1776988798,-454.00,20260628,1,534,1,0.01,113.72700000,113.72700000
1777363200,0.00,20260640,0,536,1,0.01,4667.53000000,4729.36000000
1777478398,19670.00,20260640,1,536,0,0.01,4543.86000000,4729.36000000
1777579200,0.00,20260640,0,538,1,0.01,4607.49000000,4692.78000000
1778068798,-13483.00,20260640,1,538,0,0.01,4692.78000000,4692.78000000
